question_id,labels,label_scores,label_sources
208,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata""}"
209,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata""}"
210,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_EXCELLENCE_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY"", ""TRAIT_RESILIENCE""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""TRAIT_RESILIENCE"": 0.6400000000000001, ""ORIENTATION_EXCELLENCE_FOCUSED"": 0.7200000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""TRAIT_RESILIENCE"": ""rule"", ""ORIENTATION_EXCELLENCE_FOCUSED"": ""rule""}"
211,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""INTEREST_PREDICTIVE_ANALYTICS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY"", ""TRAIT_FLEXIBILITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""INTEREST_PREDICTIVE_ANALYTICS"": 0.8, ""TRAIT_FLEXIBILITY"": 0.6400000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""INTEREST_PREDICTIVE_ANALYTICS"": ""rule"", ""TRAIT_FLEXIBILITY"": ""rule""}"
212,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7088888888888889, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata""}"
213,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata""}"
214,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY"", ""TRAIT_FLEXIBILITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""TRAIT_FLEXIBILITY"": 0.6400000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""rule""}"
215,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata""}"
216,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""INTEREST_PREDICTIVE_ANALYTICS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7088888888888889, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""INTEREST_PREDICTIVE_ANALYTICS"": 0.8}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""INTEREST_PREDICTIVE_ANALYTICS"": ""rule""}"
217,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7088888888888889, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata""}"
218,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""INTEREST_PREDICTIVE_ANALYTICS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_EXCELLENCE_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""INTEREST_PREDICTIVE_ANALYTICS"": 0.8, ""ORIENTATION_EXCELLENCE_FOCUSED"": 0.7200000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""INTEREST_PREDICTIVE_ANALYTICS"": ""rule"", ""ORIENTATION_EXCELLENCE_FOCUSED"": ""rule""}"
219,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7088888888888889, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata""}"
220,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_EXCELLENCE_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""ORIENTATION_EXCELLENCE_FOCUSED"": 0.7200000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""ORIENTATION_EXCELLENCE_FOCUSED"": ""rule""}"
221,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""INTEREST_PREDICTIVE_ANALYTICS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""INTEREST_PREDICTIVE_ANALYTICS"": 0.8}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""INTEREST_PREDICTIVE_ANALYTICS"": ""rule""}"
222,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7088888888888889, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""ORIENTATION_BUSINESS_FOCUSED"": 0.7200000000000001, ""ORIENTATION_RESULTS_FOCUSED"": 0.7200000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""ORIENTATION_BUSINESS_FOCUSED"": ""rule"", ""ORIENTATION_RESULTS_FOCUSED"": ""rule""}"
223,"[""INTEREST_DATA_WORK"", ""INTEREST_EXPLANATION_WRITING"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_COMMUNICATION"", ""TRAIT_CURIOSITY"", ""TRAIT_FLEXIBILITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""INTEREST_EXPLANATION_WRITING"": 0.6400000000000001, ""TRAIT_COMMUNICATION"": 0.7200000000000001, ""TRAIT_FLEXIBILITY"": 0.6400000000000001, ""ORIENTATION_BUSINESS_FOCUSED"": 0.7200000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""INTEREST_EXPLANATION_WRITING"": ""rule"", ""TRAIT_COMMUNICATION"": ""rule"", ""TRAIT_FLEXIBILITY"": ""rule"", ""ORIENTATION_BUSINESS_FOCUSED"": ""rule""}"
224,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata""}"
225,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""INTEREST_PREDICTIVE_ANALYTICS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY"", ""TRAIT_RESILIENCE""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""INTEREST_PREDICTIVE_ANALYTICS"": 0.8, ""TRAIT_RESILIENCE"": 0.6400000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""INTEREST_PREDICTIVE_ANALYTICS"": ""rule"", ""TRAIT_RESILIENCE"": ""rule""}"
226,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY"", ""TRAIT_FLEXIBILITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""TRAIT_FLEXIBILITY"": 0.6400000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""rule""}"
227,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_EXCELLENCE_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY"", ""TRAIT_FLEXIBILITY""]","{""TRAIT_CURIOSITY"": 0.7088888888888889, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""TRAIT_FLEXIBILITY"": 0.6400000000000001, ""ORIENTATION_EXCELLENCE_FOCUSED"": 0.7200000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""rule"", ""ORIENTATION_EXCELLENCE_FOCUSED"": ""rule""}"
228,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_RESULTS_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY"", ""TRAIT_FLEXIBILITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""TRAIT_FLEXIBILITY"": 0.6400000000000001, ""ORIENTATION_BUSINESS_FOCUSED"": 0.7200000000000001, ""ORIENTATION_RESULTS_FOCUSED"": 0.7200000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""TRAIT_FLEXIBILITY"": ""rule"", ""ORIENTATION_BUSINESS_FOCUSED"": ""rule"", ""ORIENTATION_RESULTS_FOCUSED"": ""rule""}"
229,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata""}"
230,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_EXCELLENCE_FOCUSED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""ORIENTATION_EXCELLENCE_FOCUSED"": 0.7200000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""ORIENTATION_EXCELLENCE_FOCUSED"": ""rule""}"
231,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata""}"
232,"[""INTEREST_DATA_WORK"", ""INTEREST_EXPLANATION_WRITING"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_COMMUNICATION"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""INTEREST_EXPLANATION_WRITING"": 0.6400000000000001, ""TRAIT_COMMUNICATION"": 0.7200000000000001, ""ORIENTATION_BUSINESS_FOCUSED"": 0.7200000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""INTEREST_EXPLANATION_WRITING"": ""rule"", ""TRAIT_COMMUNICATION"": ""rule"", ""ORIENTATION_BUSINESS_FOCUSED"": ""rule""}"
233,"[""INTEREST_DATA_WORK"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_COLLABORATIVE"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""TRAIT_COLLABORATIVE"": 0.7200000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""TRAIT_COLLABORATIVE"": ""rule""}"
234,"[""INTEREST_DATA_WORK"", ""INTEREST_EXPLANATION_WRITING"", ""INTEREST_INSIGHTS_ANALYSIS"", ""ORIENTATION_BUSINESS_FOCUSED"", ""ORIENTATION_DATA_ORIENTED"", ""ORIENTATION_TECHNOLOGY_FOCUSED"", ""TRAIT_COMMUNICATION"", ""TRAIT_CURIOSITY""]","{""TRAIT_CURIOSITY"": 0.7088888888888889, ""ORIENTATION_TECHNOLOGY_FOCUSED"": 0.8, ""INTEREST_DATA_WORK"": 0.8277777777777778, ""INTEREST_INSIGHTS_ANALYSIS"": 0.8, ""ORIENTATION_DATA_ORIENTED"": 0.8277777777777778, ""INTEREST_EXPLANATION_WRITING"": 0.6400000000000001, ""TRAIT_COMMUNICATION"": 0.7200000000000001, ""ORIENTATION_BUSINESS_FOCUSED"": 0.7200000000000001}","{""TRAIT_CURIOSITY"": ""metadata"", ""ORIENTATION_TECHNOLOGY_FOCUSED"": ""metadata"", ""INTEREST_DATA_WORK"": ""metadata"", ""INTEREST_INSIGHTS_ANALYSIS"": ""metadata"", ""ORIENTATION_DATA_ORIENTED"": ""metadata"", ""INTEREST_EXPLANATION_WRITING"": ""rule"", ""TRAIT_COMMUNICATION"": ""rule"", ""ORIENTATION_BUSINESS_FOCUSED"": ""rule""}"
