id,category,subcategory,question,answer_type,options,tags,target_field,persona_id,persona_name,temperature,generation_round,split_type,shared_group_id,expert_role,model_answer,model_reasoning,model_score_1_to_5,predicted_fields,field_scores_json,confidence,target_confirmed,model_name,prompt_version,run_id,timestamp_utc,is_synthetic,error
688,Values,Growth,"Overall, i prioritize clear structure and processes when choosing a role.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,neutral / only sometimes true,The question relates to work values and process orientation.,3,"[""Product Management"", ""Technical Writing"", ""Data Analysis""]","{""Frontend Development"": 0.0053475935828877, ""Backend Development"": 0.0053475935828877, ""Full Stack Development"": 0.0053475935828877, ""Mobile Development"": 0.0053475935828877, ""Data Analysis"": 0.0, ""Data Science"": 0.1336898395721925, ""Machine Learning"": 0.0053475935828877, ""AI Engineering"": 0.0053475935828877, ""Cyber Security"": 0.0053475935828877, ""DevOps"": 0.0053475935828877, ""QA / Software Testing"": 0.0053475935828877, ""Game Development"": 0.0053475935828877, ""UI / UX Design"": 0.0053475935828877, ""Product Management"": 0.45454545454545453, ""Technical Writing"": 0.34759358288770054, ""Software Architecture"": 0.0053475935828877}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:17Z,1,
1373,Interests,RoleTasks,I would enjoy analyze funnels if I worked as a Data Analyst.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Analyst",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,5,This statement relates to the interests of a Data Analyst in analytical tasks.,5,"[""Data Analysis"", ""Data Science"", ""Machine Learning""]","{""Frontend Development"": 0.002849002849002849, ""Backend Development"": 0.005698005698005698, ""Full Stack Development"": 0.008547008547008548, ""Mobile Development"": 0.011396011396011397, ""Data Analysis"": 0.2706552706552707, ""Data Science"": 0.22792022792022795, ""Machine Learning"": 0.19943019943019943, ""AI Engineering"": 0.17094017094017094, ""Cyber Security"": 0.002849002849002849, ""DevOps"": 0.005698005698005698, ""QA / Software Testing"": 0.008547008547008548, ""Game Development"": 0.011396011396011397, ""UI / UX Design"": 0.014245014245014247, ""Product Management"": 0.017094017094017096, ""Technical Writing"": 0.019943019943019946, ""Software Architecture"": 0.022792022792022793}",0.95,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:20Z,1,
1044,Interests,Industry,I feel curious about applying technology in marketing/advertising. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,2,This question relates to Marketing and Team Collaboration.,2,"[""Technical Writing"", ""Data Analysis"", ""Software Architecture""]","{""Frontend Development"": 0.00900900900900901, ""Backend Development"": 0.00900900900900901, ""Full Stack Development"": 0.00900900900900901, ""Mobile Development"": 0.00900900900900901, ""Data Analysis"": 0.04504504504504505, ""Data Science"": 0.01801801801801802, ""Machine Learning"": 0.00900900900900901, ""AI Engineering"": 0.00900900900900901, ""Cyber Security"": 0.00900900900900901, ""DevOps"": 0.00900900900900901, ""QA / Software Testing"": 0.00900900900900901, ""Game Development"": 0.00900900900900901, ""UI / UX Design"": 0.01801801801801802, ""Product Management"": 0.02702702702702703, ""Technical Writing"": 0.7657657657657658, ""Software Architecture"": 0.03603603603603604}",0.7,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:23Z,1,
1387,Interests,RoleTasks,I would enjoy ensure data quality if I worked as a Data Engineer.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,Data Engineer",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,Data Engineer,The question is directly related to the role and tasks of a Data Engineer.,5,"[""Data Analysis"", ""Data Science"", ""Machine Learning""]","{""Frontend Development"": 0.002588661661920787, ""Backend Development"": 0.005177323323841574, ""Full Stack Development"": 0.007765984985762361, ""Mobile Development"": 0.010354646647683149, ""Data Analysis"": 0.24592285788247475, ""Data Science"": 0.22780222624902927, ""Machine Learning"": 0.22003624126326687, ""AI Engineering"": 0.20450427129174217, ""Cyber Security"": 0.031063939943049443, ""DevOps"": 0.015531969971524721, ""QA / Software Testing"": 0.010354646647683149, ""Game Development"": 0.007765984985762361, ""UI / UX Design"": 0.005177323323841574, ""Product Management"": 0.002588661661920787, ""Technical Writing"": 0.0012943308309603936, ""Software Architecture"": 0.0020709293295366298}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:26Z,1,
632,Habits,Learning,I regularly learn new tools or concepts outside of formal requirements. (when learning) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,Data Analysis,"The question relates to continuous learning, which is important in Data Analysis.",4,"[""Data Science"", ""Data Analysis"", ""Machine Learning""]","{""Frontend Development"": 0.0024691358024691358, ""Backend Development"": 0.0049382716049382715, ""Full Stack Development"": 0.007407407407407408, ""Mobile Development"": 0.009876543209876543, ""Data Analysis"": 0.20987654320987656, ""Data Science"": 0.20987654320987656, ""Machine Learning"": 0.1851851851851852, ""AI Engineering"": 0.16049382716049385, ""Cyber Security"": 0.037037037037037035, ""DevOps"": 0.02469135802469136, ""QA / Software Testing"": 0.04938271604938272, ""Game Development"": 0.01234567901234568, ""UI / UX Design"": 0.019753086419753086, ""Product Management"": 0.02962962962962963, ""Technical Writing"": 0.022222222222222223, ""Software Architecture"": 0.014814814814814815}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:29Z,1,
1174,Personality,Traits,I improve my risk tolerance by seeking feedback.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Traits,likert",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,Disagree,This question relates more to personality traits and communication skills.,2,"[""Technical Writing"", ""Product Management"", ""UI / UX Design""]","{""Frontend Development"": 0.00558659217877095, ""Backend Development"": 0.00558659217877095, ""Full Stack Development"": 0.00558659217877095, ""Mobile Development"": 0.00558659217877095, ""Data Analysis"": 0.02793296089385475, ""Data Science"": 0.02793296089385475, ""Machine Learning"": 0.02793296089385475, ""AI Engineering"": 0.02793296089385475, ""Cyber Security"": 0.00558659217877095, ""DevOps"": 0.00558659217877095, ""QA / Software Testing"": 0.00558659217877095, ""Game Development"": 0.00558659217877095, ""UI / UX Design"": 0.223463687150838, ""Product Management"": 0.27932960893854747, ""Technical Writing"": 0.33519553072625696, ""Software Architecture"": 0.00558659217877095}",0.8,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:32Z,1,
639,Habits,Learning,"Typically, i regularly learn new tools or concepts outside of formal requirements. (at work) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,Data Analysis,The question focuses on continuous learning and self-improvement relevant to a Data Analyst's skillset.,5,"[""Data Analysis"", ""Technical Writing"", ""Product Management""]","{""Frontend Development"": 0.001841620626151013, ""Backend Development"": 0.003683241252302026, ""Full Stack Development"": 0.0055248618784530384, ""Mobile Development"": 0.007366482504604052, ""Data Analysis"": 0.1565377532228361, ""Data Science"": 0.1289134438305709, ""Machine Learning"": 0.11970534069981585, ""AI Engineering"": 0.10128913443830573, ""Cyber Security"": 0.027624309392265192, ""DevOps"": 0.03683241252302026, ""QA / Software Testing"": 0.055248618784530384, ""Game Development"": 0.014732965009208104, ""UI / UX Design"": 0.01841620626151013, ""Product Management"": 0.13812154696132597, ""Technical Writing"": 0.11049723756906077, ""Software Architecture"": 0.07366482504604052}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:35Z,1,
618,Habits,Learning,I regularly learn new tools or concepts outside of formal requirements. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,Data Analysis,"The question focuses on continuous learning, which is a key habit in Data Analysis.",4,"[""Data Analysis"", ""Technical Writing"", ""Software Architecture""]","{""Frontend Development"": 0.0034722222222222225, ""Backend Development"": 0.005208333333333333, ""Full Stack Development"": 0.0034722222222222225, ""Mobile Development"": 0.0017361111111111112, ""Data Analysis"": 0.16493055555555555, ""Data Science"": 0.14756944444444445, ""Machine Learning"": 0.13020833333333334, ""AI Engineering"": 0.11284722222222222, ""Cyber Security"": 0.06076388888888889, ""DevOps"": 0.043402777777777776, ""QA / Software Testing"": 0.026041666666666668, ""Game Development"": 0.01388888888888889, ""UI / UX Design"": 0.008680555555555556, ""Product Management"": 0.017361111111111112, ""Technical Writing"": 0.15625, ""Software Architecture"": 0.10416666666666667}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:38Z,1,
395,Personality,Analytical,"I like problems that require careful reasoning, such as doing a post-mortem after an incident. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,agree,Data Analysis and Product Management,4,"[""Data Analysis"", ""Product Management"", ""Data Science""]","{""Frontend Development"": 0.0024449877750611247, ""Backend Development"": 0.004889975550122249, ""Full Stack Development"": 0.007334963325183374, ""Mobile Development"": 0.009779951100244499, ""Data Analysis"": 0.0, ""Data Science"": 0.2078239608801956, ""Machine Learning"": 0.19070904645476774, ""AI Engineering"": 0.1687041564792176, ""Cyber Security"": 0.029339853300733496, ""DevOps"": 0.012224938875305624, ""QA / Software Testing"": 0.014669926650366748, ""Game Development"": 0.017114914425427875, ""UI / UX Design"": 0.019559902200488997, ""Product Management"": 0.22493887530562348, ""Technical Writing"": 0.03178484107579462, ""Software Architecture"": 0.05867970660146699}",0.85,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:41Z,1,
393,Personality,Analytical,"Overall, i like problems that require careful reasoning, such as optimizing code for performance. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,Data Analysis,The question relates to analytical and problem-solving skills typically associated with Data Analysis.,4,"[""Data Analysis"", ""Data Science"", ""Machine Learning""]","{""Frontend Development"": 0.0028328611898017, ""Backend Development"": 0.0056657223796034, ""Full Stack Development"": 0.0084985835694051, ""Mobile Development"": 0.0028328611898017, ""Data Analysis"": 0.24079320113314448, ""Data Science"": 0.21246458923512748, ""Machine Learning"": 0.18413597733711048, ""AI Engineering"": 0.1274787535410765, ""Cyber Security"": 0.0708215297450425, ""DevOps"": 0.042492917847025496, ""QA / Software Testing"": 0.028328611898017, ""Game Development"": 0.0226628895184136, ""UI / UX Design"": 0.0198300283286119, ""Product Management"": 0.0169971671388102, ""Technical Writing"": 0.0084985835694051, ""Software Architecture"": 0.0056657223796034}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:44Z,1,
1327,Skills,Tooling,How comfortable are you using PostgreSQL?,SingleChoice,Not at all;A little;Somewhat;Comfortable;Very comfortable,"Skills,Tooling,comfort",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,None,Data Analysis and Backend Development,,"[""Data Analysis"", ""Backend Development"", ""Data Science""]","{""Frontend Development"": 0.004889975550122249, ""Backend Development"": 0.2078239608801956, ""Full Stack Development"": 0.15892420537897312, ""Mobile Development"": 0.0024449877750611247, ""Data Analysis"": 0.22004889975550124, ""Data Science"": 0.1711491442542787, ""Machine Learning"": 0.07334963325183375, ""AI Engineering"": 0.06112469437652812, ""Cyber Security"": 0.012224938875305624, ""DevOps"": 0.02444987775061125, ""QA / Software Testing"": 0.03667481662591687, ""Game Development"": 0.0024449877750611247, ""UI / UX Design"": 0.007334963325183374, ""Product Management"": 0.004889975550122249, ""Technical Writing"": 0.0024449877750611247, ""Software Architecture"": 0.009779951100244499}",0.85,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:47Z,1,
258,Skills,Data,"Overall, working with data feels energizing to me, especially exploring a dataset to discover patterns. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,Data Analysis,The question relates to the enjoyment and engagement with data analysis tasks.,4,"[""Data Analysis"", ""Data Science"", ""Machine Learning""]","{""Frontend Development"": 0.006134969325153374, ""Backend Development"": 0.009202453987730062, ""Full Stack Development"": 0.003067484662576687, ""Mobile Development"": 0.003067484662576687, ""Data Analysis"": 0.2607361963190184, ""Data Science"": 0.23926380368098163, ""Machine Learning"": 0.22085889570552147, ""AI Engineering"": 0.19938650306748468, ""Cyber Security"": 0.009202453987730062, ""DevOps"": 0.003067484662576687, ""QA / Software Testing"": 0.006134969325153374, ""Game Development"": 0.003067484662576687, ""UI / UX Design"": 0.003067484662576687, ""Product Management"": 0.015337423312883437, ""Technical Writing"": 0.006134969325153374, ""Software Architecture"": 0.012269938650306749}",0.9,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:50Z,1,
926,WorkStyle,RemoteHybrid,I would be productive in a structured environment with clear processes. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,RemoteHybrid,likert",Data Analysis,data_analysis_3,Product Analytics Specialist,0.9,3,unique,,Product Analytics Specialist,"This statement relates to the WorkStyle category, specifically RemoteHybrid subcategory.",The question addresses working preferences and productivity in a structured environment.,3,"[""Product Management"", ""Technical Writing"", ""Data Analysis""]","{""Frontend Development"": 0.00308641975308642, ""Backend Development"": 0.00308641975308642, ""Full Stack Development"": 0.00308641975308642, ""Mobile Development"": 0.00308641975308642, ""Data Analysis"": 0.2932098765432099, ""Data Science"": 0.061728395061728406, ""Machine Learning"": 0.0462962962962963, ""AI Engineering"": 0.030864197530864203, ""Cyber Security"": 0.015432098765432101, ""DevOps"": 0.015432098765432101, ""QA / Software Testing"": 0.030864197530864203, ""Game Development"": 0.00617283950617284, ""UI / UX Design"": 0.02469135802469136, ""Product Management"": 0.2777777777777778, ""Technical Writing"": 0.1851851851851852, ""Software Architecture"": 0.0}",0.75,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T06:39:53Z,1,
