id,category,subcategory,question,answer_type,options,tags,quality_score,severity,flagged,reasons,word_count,char_count
318,Personality,Analytical,"I like problems that require careful reasoning, such as optimizing code for performance. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,18,110
319,Personality,Analytical,"I like problems that require careful reasoning, such as designing a system that scales. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,19,109
321,Personality,Analytical,"Typically, i like problems that require careful reasoning, such as debugging a tricky bug that has multiple causes. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context,21,127
323,Personality,Analytical,"When it matters, i like problems that require careful reasoning, such as reasoning about edge cases and failure modes. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context,21,134
326,Personality,Analytical,"I like problems that require careful reasoning, such as designing a system that scales. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,18,111
327,Personality,Analytical,"When it matters, i like problems that require careful reasoning, such as optimizing code for performance. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,21,126
336,Personality,Analytical,"I like problems that require careful reasoning, such as reasoning about edge cases and failure modes. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,20,125
339,Personality,Analytical,"I like problems that require careful reasoning, such as optimizing code for performance. (under time pressure) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,20,134
340,Personality,Analytical,"Typically, i like problems that require careful reasoning, such as creating a plan for a complex project. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,22,126
355,Personality,Analytical,"I like problems that require careful reasoning, such as designing a system that scales. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,19,108
358,Personality,Analytical,"I like problems that require careful reasoning, such as optimizing code for performance. (at work) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,19,122
359,Personality,Analytical,"I like problems that require careful reasoning, such as reading documentation to figure out an unfamiliar tool. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,22,133
362,Personality,Analytical,"I like problems that require careful reasoning, such as finding the root cause of an outage. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,21,114
364,Personality,Analytical,"Overall, i like problems that require careful reasoning, such as breaking a big problem into smaller tasks. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context,19,123
367,Personality,Analytical,"Typically, i like problems that require careful reasoning, such as creating a plan for a complex project. (at work) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,24,136
373,Personality,Analytical,"Overall, i like problems that require careful reasoning, such as doing a post-mortem after an incident. (under time pressure) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,24,149
378,Personality,Analytical,"I like problems that require careful reasoning, such as doing a post-mortem after an incident. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,20,118
382,Personality,Analytical,"I like problems that require careful reasoning, such as designing a system that scales. (under time pressure) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,21,133
385,Personality,Analytical,"Most of the time, i like problems that require careful reasoning, such as reading documentation to figure out an unfamiliar tool. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context,23,145
388,Personality,Analytical,"I like problems that require careful reasoning, such as creating a plan for a complex project. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,20,118
390,Personality,Analytical,"Typically, i like problems that require careful reasoning, such as doing a post-mortem after an incident. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context,20,117
393,Personality,Analytical,"Overall, i like problems that require careful reasoning, such as optimizing code for performance. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,19,119
394,Personality,Analytical,"I like problems that require careful reasoning, such as doing a post-mortem after an incident. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,21,115
395,Personality,Analytical,"I like problems that require careful reasoning, such as doing a post-mortem after an incident. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,21,116
398,Personality,Analytical,"Overall, i like problems that require careful reasoning, such as designing a system that scales. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",74,medium,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Template variant likely near-duplicate,20,117
