id,category,subcategory,question,answer_type,options,tags
552,WorkStyle,Collaboration,"Typically, i prefer to work with others on tasks like helping teammates unblock themselves. (under time pressure) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert"
553,WorkStyle,Collaboration,I prefer to work with others on tasks like interviewing users to understand their needs. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert"
554,WorkStyle,Collaboration,I prefer to work with others on tasks like pair programming. (when I'm tired) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert"
555,WorkStyle,Collaboration,I prefer to work with others on tasks like pair programming. (when learning),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert"
556,WorkStyle,Collaboration,I prefer to work with others on tasks like interviewing users to understand their needs. (under time pressure) This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert"
557,WorkStyle,Collaboration,I prefer to work with others on tasks like pair programming. This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert"
558,WorkStyle,Collaboration,I prefer to work with others on tasks like presenting a solution in front of a group. (under time pressure) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert"
559,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
560,Habits,DetailOrientation,"Most of the time, i pay attention to details and often check my work for mistakes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
561,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
562,Habits,DetailOrientation,"In general, i pay attention to details and often check my work for mistakes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
563,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
564,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
565,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (in a team),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
566,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
567,Habits,DetailOrientation,"When it matters, i pay attention to details and often check my work for mistakes. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
568,Habits,DetailOrientation,"Most of the time, i pay attention to details and often check my work for mistakes. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
569,Habits,DetailOrientation,"When it matters, i pay attention to details and often check my work for mistakes. (when I'm tired) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
570,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (when things are ambiguous) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
571,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
572,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (when I'm tired),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
573,Habits,DetailOrientation,"Overall, i pay attention to details and often check my work for mistakes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
574,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (when things are ambiguous),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
575,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
576,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
577,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (when learning) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
578,Habits,DetailOrientation,"When it matters, i pay attention to details and often check my work for mistakes. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
579,Habits,DetailOrientation,"Overall, i pay attention to details and often check my work for mistakes. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
580,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
581,Habits,DetailOrientation,"Overall, i pay attention to details and often check my work for mistakes. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
582,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
583,Habits,DetailOrientation,"When it matters, i pay attention to details and often check my work for mistakes. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
584,Habits,DetailOrientation,"In general, i pay attention to details and often check my work for mistakes. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
585,Habits,DetailOrientation,"In general, i pay attention to details and often check my work for mistakes. (at work) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
586,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (at work) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
587,Habits,DetailOrientation,"In general, i pay attention to details and often check my work for mistakes. (when I'm tired) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
588,Habits,DetailOrientation,"When it matters, i pay attention to details and often check my work for mistakes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
589,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (when I'm tired) This is true for me.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
590,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (at work),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
591,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (when learning),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
592,Habits,DetailOrientation,"Most of the time, i pay attention to details and often check my work for mistakes. (in a team) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
593,Habits,DetailOrientation,"Most of the time, i pay attention to details and often check my work for mistakes. (when I'm tired) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
594,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes. (in a team) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
595,Habits,DetailOrientation,"Most of the time, i pay attention to details and often check my work for mistakes. (when learning) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
596,Habits,DetailOrientation,"In general, i pay attention to details and often check my work for mistakes. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
597,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
598,Habits,DetailOrientation,"Overall, i pay attention to details and often check my work for mistakes. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
599,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (when learning) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
600,Habits,DetailOrientation,"Overall, i pay attention to details and often check my work for mistakes. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
601,Habits,DetailOrientation,"In general, i pay attention to details and often check my work for mistakes. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
602,Habits,DetailOrientation,"When it matters, i pay attention to details and often check my work for mistakes. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
603,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (in a team) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
604,Habits,DetailOrientation,"Typically, i pay attention to details and often check my work for mistakes. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
605,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (in a team) I can relate to this.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
606,Habits,DetailOrientation,"When it matters, i pay attention to details and often check my work for mistakes. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
607,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (under time pressure) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
608,Habits,DetailOrientation,"In general, i pay attention to details and often check my work for mistakes. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
609,Habits,DetailOrientation,I pay attention to details and often check my work for mistakes. (when I'm tired) This describes me well.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
610,Habits,DetailOrientation,"In general, i pay attention to details and often check my work for mistakes. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
611,Habits,DetailOrientation,"Overall, i pay attention to details and often check my work for mistakes. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
612,Habits,DetailOrientation,"Most of the time, i pay attention to details and often check my work for mistakes. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,DetailOrientation,likert"
613,Habits,Learning,"When it matters, i regularly learn new tools or concepts outside of formal requirements. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert"
614,Habits,Learning,I regularly learn new tools or concepts outside of formal requirements.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert"
615,Habits,Learning,I regularly learn new tools or concepts outside of formal requirements. (under time pressure),Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Habits,Learning,likert"
